Datetime,division,val
2021-07-11 오전 3:25:27,U4_B,25.5
2021-07-11 오전 3:25:27,U5_A,28.1
2021-07-11 오전 3:25:27,U5_B,27.5
2021-07-11 오전 3:25:27,U6_A,31.1
2021-07-11 오전 3:25:27,U6_B,28.2
2021-07-11 오전 3:25:27,U7_A,27.6
2021-07-11 오전 3:25:27,U7_B,26.6
2021-07-11 오전 3:25:27,U8_A,30.0
2021-07-11 오전 3:25:27,U8_B,28.1
2021-07-11 오전 3:25:27,U9_A,29.9
2021-07-11 오전 3:25:27,U9_B,28.1
2021-07-11 오전 3:25:27,U10_A,30.0
2021-07-11 오전 3:25:27,U10_B,27.8
2021-07-11 오전 3:25:27,U11_A,28.9
2021-07-11 오전 3:25:27,U11_B,27.9
2021-07-11 오전 3:27:18,U0_A,29.2
2021-07-11 오전 3:27:18,U0_B,28.8
2021-07-11 오전 3:27:18,U1_A,22.7
2021-07-11 오전 3:27:18,U1_B,22.7
2021-07-11 오전 3:27:18,U2_A,22.7
2021-07-11 오전 3:27:18,U2_B,22.7
2021-07-11 오전 3:27:18,U3_A,26.7
2021-07-11 오전 3:27:18,U3_B,25.9
2021-07-11 오전 3:27:18,U4_A,26.0
2021-07-11 오전 3:27:18,U4_B,25.5
2021-07-11 오전 3:27:18,U5_A,28.1
2021-07-11 오전 3:27:18,U5_B,27.5
2021-07-11 오전 3:27:18,U6_A,31.1
2021-07-11 오전 3:27:18,U6_B,28.2
2021-07-11 오전 3:27:18,U7_A,27.6
2021-07-11 오전 3:27:18,U7_B,26.6
2021-07-11 오전 3:27:18,U8_A,30.0
2021-07-11 오전 3:27:18,U8_B,28.1
2021-07-11 오전 3:27:18,U9_A,29.9
2021-07-11 오전 3:27:18,U9_B,28.1
2021-07-11 오전 3:27:18,U10_A,30.0
2021-07-11 오전 3:27:18,U10_B,27.8
2021-07-11 오전 3:27:18,U11_A,29.0
2021-07-11 오전 3:27:18,U11_B,27.9
2021-07-11 오전 3:29:11,U0_A,29.2
2021-07-11 오전 3:29:11,U0_B,28.8
2021-07-11 오전 3:29:11,U1_A,22.8
2021-07-11 오전 3:29:11,U1_B,22.8
2021-07-11 오전 3:29:11,U2_A,22.8
2021-07-11 오전 3:29:11,U2_B,22.8
2021-07-11 오전 3:29:11,U3_A,26.7
2021-07-11 오전 3:29:11,U3_B,25.9
2021-07-11 오전 3:29:11,U4_A,26.0
2021-07-11 오전 3:29:11,U4_B,25.5
2021-07-11 오전 3:29:11,U5_A,28.0
2021-07-11 오전 3:29:11,U5_B,27.5
2021-07-11 오전 3:29:11,U6_A,31.1
2021-07-11 오전 3:29:11,U6_B,28.2
2021-07-11 오전 3:29:11,U7_A,27.6
2021-07-11 오전 3:29:11,U7_B,26.6
2021-07-11 오전 3:29:11,U8_A,30.0
2021-07-11 오전 3:29:11,U8_B,28.0
2021-07-11 오전 3:29:11,U9_A,29.9
2021-07-11 오전 3:29:11,U9_B,28.1
2021-07-11 오전 3:29:11,U10_A,30.0
2021-07-11 오전 3:29:11,U10_B,27.8
2021-07-11 오전 3:29:11,U11_A,28.9
2021-07-11 오전 3:29:11,U11_B,27.9
2021-07-11 오전 3:30:38,U0_A,29.2
2021-07-11 오전 3:30:38,U0_B,28.8
2021-07-11 오전 3:30:38,U1_A,22.7
2021-07-11 오전 3:30:38,U1_B,22.7
2021-07-11 오전 3:30:38,U2_A,22.7
2021-07-11 오전 3:30:38,U2_B,22.7
2021-07-11 오전 3:30:38,U3_A,26.6
2021-07-11 오전 3:30:38,U3_B,25.8
2021-07-11 오전 3:30:38,U4_A,26.0
2021-07-11 오전 3:30:38,U4_B,25.5
2021-07-11 오전 3:30:38,U5_A,28.1
2021-07-11 오전 3:30:38,U5_B,27.5
2021-07-11 오전 3:30:38,U6_A,31.1
2021-07-11 오전 3:30:38,U6_B,28.2
2021-07-11 오전 3:30:38,U7_A,27.6
2021-07-11 오전 3:30:38,U7_B,26.6
2021-07-11 오전 3:30:38,U8_A,29.9
2021-07-11 오전 3:30:38,U8_B,28.1
2021-07-11 오전 3:30:38,U9_A,29.9
2021-07-11 오전 3:30:38,U9_B,28.1
2021-07-11 오전 3:30:38,U10_A,30.0
2021-07-11 오전 3:30:38,U10_B,27.8
2021-07-11 오전 3:30:38,U11_A,29.0
2021-07-11 오전 3:30:38,U11_B,27.9
2021-07-11 오전 3:32:13,U0_A,29.2
2021-07-11 오전 3:32:13,U0_B,28.8
2021-07-11 오전 3:32:13,U1_A,22.8
2021-07-11 오전 3:32:13,U1_B,22.8
2021-07-11 오전 3:32:13,U2_A,22.8
2021-07-11 오전 3:32:13,U2_B,22.8
2021-07-11 오전 3:32:13,U3_A,26.6
2021-07-11 오전 3:32:13,U3_B,25.9
2021-07-11 오전 3:32:13,U4_A,26.0
2021-07-11 오전 3:32:13,U4_B,25.5
2021-07-11 오전 3:32:13,U5_A,28.1
2021-07-11 오전 3:32:13,U5_B,27.5
2021-07-11 오전 3:32:13,U6_A,31.1
2021-07-11 오전 3:32:13,U6_B,28.1
2021-07-11 오전 3:32:13,U7_A,27.6
2021-07-11 오전 3:32:13,U7_B,26.6
2021-07-11 오전 3:32:13,U8_A,29.9
2021-07-11 오전 3:32:13,U8_B,28.1
2021-07-11 오전 3:32:13,U9_A,29.9
2021-07-11 오전 3:32:13,U9_B,28.1
2021-07-11 오전 3:32:13,U10_A,30.0
2021-07-11 오전 3:32:13,U10_B,27.8
2021-07-11 오전 3:32:13,U11_A,29.0
2021-07-11 오전 3:32:13,U11_B,27.9
2021-07-11 오전 3:34:18,U0_A,29.1
2021-07-11 오전 3:34:18,U0_B,28.8
2021-07-11 오전 3:34:18,U1_A,22.8
2021-07-11 오전 3:34:18,U1_B,22.8
2021-07-11 오전 3:34:18,U2_A,22.8
2021-07-11 오전 3:34:18,U2_B,22.8
2021-07-11 오전 3:34:18,U3_A,26.7
2021-07-11 오전 3:34:18,U3_B,25.8
2021-07-11 오전 3:34:18,U4_A,26.0
2021-07-11 오전 3:34:18,U4_B,25.5
2021-07-11 오전 3:34:18,U5_A,28.1
2021-07-11 오전 3:34:18,U5_B,27.5
2021-07-11 오전 3:34:18,U6_A,31.1
2021-07-11 오전 3:34:18,U6_B,28.1
2021-07-11 오전 3:34:18,U7_A,27.6
2021-07-11 오전 3:34:18,U7_B,26.6
2021-07-11 오전 3:34:18,U8_A,29.9
2021-07-11 오전 3:34:18,U8_B,28.1
2021-07-11 오전 3:34:18,U9_A,29.9
2021-07-11 오전 3:34:18,U9_B,28.1
2021-07-11 오전 3:34:18,U10_A,30.0
2021-07-11 오전 3:34:18,U10_B,27.8
2021-07-11 오전 3:34:18,U11_A,29.0
2021-07-11 오전 3:34:18,U11_B,28.0
2021-07-11 오전 3:36:22,U0_A,29.2
2021-07-11 오전 3:36:22,U0_B,28.8
2021-07-11 오전 3:36:22,U1_A,22.8
2021-07-11 오전 3:36:22,U1_B,22.8
2021-07-11 오전 3:36:22,U2_A,22.8
2021-07-11 오전 3:36:22,U2_B,22.8
2021-07-11 오전 3:36:22,U3_A,26.7
2021-07-11 오전 3:36:22,U3_B,25.8
2021-07-11 오전 3:36:22,U4_A,26.0
2021-07-11 오전 3:36:22,U4_B,25.5
2021-07-11 오전 3:36:22,U5_A,28.1
2021-07-11 오전 3:36:22,U5_B,27.5
2021-07-11 오전 3:36:22,U6_A,31.1
2021-07-11 오전 3:36:22,U6_B,28.1
2021-07-11 오전 3:36:22,U7_A,27.6
2021-07-11 오전 3:36:22,U7_B,26.6
2021-07-11 오전 3:36:22,U8_A,30.0
2021-07-11 오전 3:36:22,U8_B,28.1
2021-07-11 오전 3:36:22,U9_A,29.9
2021-07-11 오전 3:36:22,U9_B,28.1
2021-07-11 오전 3:36:22,U10_A,30.0
2021-07-11 오전 3:36:22,U10_B,27.8
2021-07-11 오전 3:36:22,U11_A,28.9
2021-07-11 오전 3:36:22,U11_B,28.0
2021-07-11 오전 3:39:00,U0_A,29.2
2021-07-11 오전 3:39:00,U0_B,28.8
2021-07-11 오전 3:39:00,U1_A,22.8
2021-07-11 오전 3:39:00,U1_B,22.8
2021-07-11 오전 3:39:00,U2_A,22.8
2021-07-11 오전 3:39:00,U2_B,22.8
2021-07-11 오전 3:39:00,U3_A,26.7
2021-07-11 오전 3:39:00,U3_B,25.9
2021-07-11 오전 3:39:00,U4_A,26.0
2021-07-11 오전 3:39:00,U4_B,25.5
2021-07-11 오전 3:39:00,U5_A,28.0
2021-07-11 오전 3:39:00,U5_B,27.5
2021-07-11 오전 3:39:00,U6_A,31.1
2021-07-11 오전 3:39:00,U6_B,28.2
2021-07-11 오전 3:39:00,U7_A,27.6
2021-07-11 오전 3:39:00,U7_B,26.6
2021-07-11 오전 3:39:00,U8_A,30.0
2021-07-11 오전 3:39:00,U8_B,28.1
2021-07-11 오전 3:39:00,U9_A,29.9
2021-07-11 오전 3:39:00,U9_B,28.1
2021-07-11 오전 3:39:00,U10_A,30.1
2021-07-11 오전 3:39:00,U10_B,27.8
2021-07-11 오전 3:39:00,U11_A,29.0
2021-07-11 오전 3:39:00,U11_B,28.0
2021-07-11 오전 3:40:51,U0_A,29.2
2021-07-11 오전 3:40:51,U0_B,28.8
2021-07-11 오전 3:40:51,U1_A,22.8
2021-07-11 오전 3:40:51,U1_B,22.8
2021-07-11 오전 3:40:51,U2_A,22.8
2021-07-11 오전 3:40:51,U2_B,22.8
2021-07-11 오전 3:40:51,U3_A,26.7
2021-07-11 오전 3:40:51,U3_B,25.8
2021-07-11 오전 3:40:51,U4_A,26.0
2021-07-11 오전 3:40:51,U4_B,25.5
2021-07-11 오전 3:40:51,U5_A,28.1
2021-07-11 오전 3:40:51,U5_B,27.5
2021-07-11 오전 3:40:51,U6_A,31.1
2021-07-11 오전 3:40:51,U6_B,28.2
2021-07-11 오전 3:40:51,U7_A,27.6
2021-07-11 오전 3:40:51,U7_B,26.6
2021-07-11 오전 3:40:51,U8_A,30.0
2021-07-11 오전 3:40:51,U8_B,28.0
2021-07-11 오전 3:40:51,U9_A,29.9
2021-07-11 오전 3:40:51,U9_B,28.1
2021-07-11 오전 3:40:51,U10_A,30.0
2021-07-11 오전 3:40:51,U10_B,27.8
2021-07-11 오전 3:40:51,U11_A,29.0
2021-07-11 오전 3:40:51,U11_B,27.9
2021-07-11 오전 3:43:18,U0_A,29.2
2021-07-11 오전 3:43:18,U0_B,28.8
2021-07-11 오전 3:43:18,U1_A,22.8
2021-07-11 오전 3:43:18,U1_B,22.8
2021-07-11 오전 3:43:18,U2_A,22.8
2021-07-11 오전 3:43:18,U2_B,22.8
2021-07-11 오전 3:43:18,U3_A,26.6
2021-07-11 오전 3:43:18,U3_B,25.9
2021-07-11 오전 3:43:18,U4_A,26.0
2021-07-11 오전 3:43:18,U4_B,25.5
2021-07-11 오전 3:43:18,U5_A,28.1
2021-07-11 오전 3:43:18,U5_B,27.5
2021-07-11 오전 3:43:18,U6_A,31.1
2021-07-11 오전 3:43:18,U6_B,28.2
2021-07-11 오전 3:43:18,U7_A,27.6
2021-07-11 오전 3:43:18,U7_B,26.6
2021-07-11 오전 3:43:18,U8_A,30.0
2021-07-11 오전 3:43:18,U8_B,28.1
2021-07-11 오전 3:43:18,U9_A,29.9
2021-07-11 오전 3:43:18,U9_B,28.1
2021-07-11 오전 3:43:18,U10_A,30.0
2021-07-11 오전 3:43:18,U10_B,27.8
2021-07-11 오전 3:43:18,U11_A,29.0
2021-07-11 오전 3:43:18,U11_B,27.9
2021-07-11 오전 3:45:52,U0_A,29.2
2021-07-11 오전 3:45:52,U0_B,28.8
2021-07-11 오전 3:45:52,U1_A,22.8
2021-07-11 오전 3:45:52,U1_B,22.8
2021-07-11 오전 3:45:52,U2_A,22.8
2021-07-11 오전 3:45:52,U2_B,22.8
2021-07-11 오전 3:45:52,U3_A,26.7
2021-07-11 오전 3:45:52,U3_B,25.8
2021-07-11 오전 3:45:52,U4_A,26.0
2021-07-11 오전 3:45:52,U4_B,25.5
2021-07-11 오전 3:45:52,U5_A,28.1
2021-07-11 오전 3:45:52,U5_B,27.5
2021-07-11 오전 3:45:52,U6_A,31.1
2021-07-11 오전 3:45:52,U6_B,28.2
2021-07-11 오전 3:45:52,U7_A,27.6
2021-07-11 오전 3:45:52,U7_B,26.6
2021-07-11 오전 3:45:52,U8_A,30.0
2021-07-11 오전 3:45:52,U8_B,28.1
2021-07-11 오전 3:45:52,U9_A,29.9
2021-07-11 오전 3:45:52,U9_B,28.1
2021-07-11 오전 3:45:52,U10_A,30.0
2021-07-11 오전 3:45:52,U10_B,27.8
2021-07-11 오전 3:45:52,U11_A,28.9
2021-07-11 오전 3:45:52,U11_B,27.9
2021-07-11 오전 3:47:54,U0_A,29.1
2021-07-11 오전 3:47:54,U0_B,28.8
2021-07-11 오전 3:47:54,U1_A,22.8
2021-07-11 오전 3:47:54,U1_B,22.8
2021-07-11 오전 3:47:54,U2_A,22.8
2021-07-11 오전 3:47:54,U2_B,22.8
2021-07-11 오전 3:47:54,U3_A,26.6
2021-07-11 오전 3:47:54,U3_B,25.9
2021-07-11 오전 3:47:54,U4_A,26.0
2021-07-11 오전 3:47:54,U4_B,25.5
2021-07-11 오전 3:47:54,U5_A,28.1
2021-07-11 오전 3:47:54,U5_B,27.5
2021-07-11 오전 3:47:54,U6_A,31.1
2021-07-11 오전 3:47:54,U6_B,28.2
2021-07-11 오전 3:47:54,U7_A,27.6
2021-07-11 오전 3:47:54,U7_B,26.6
2021-07-11 오전 3:47:54,U8_A,30.0
2021-07-11 오전 3:47:54,U8_B,28.1
2021-07-11 오전 3:47:54,U9_A,29.9
2021-07-11 오전 3:47:54,U9_B,28.1
2021-07-11 오전 3:47:54,U10_A,30.0
2021-07-11 오전 3:47:54,U10_B,27.8
2021-07-11 오전 3:47:54,U11_A,28.9
2021-07-11 오전 3:47:54,U11_B,27.9
2021-07-11 오전 3:50:11,U0_A,29.2
2021-07-11 오전 3:50:11,U0_B,28.8
2021-07-11 오전 3:50:11,U1_A,22.8
2021-07-11 오전 3:50:11,U1_B,22.8
2021-07-11 오전 3:50:11,U2_A,22.8
2021-07-11 오전 3:50:11,U2_B,22.8
2021-07-11 오전 3:50:11,U3_A,26.6
2021-07-11 오전 3:50:11,U3_B,25.8
2021-07-11 오전 3:50:11,U4_A,26.0
2021-07-11 오전 3:50:11,U4_B,25.5
2021-07-11 오전 3:50:11,U5_A,28.0
2021-07-11 오전 3:50:11,U5_B,27.5
2021-07-11 오전 3:50:11,U6_A,31.1
2021-07-11 오전 3:50:11,U6_B,28.2
2021-07-11 오전 3:50:11,U7_A,27.6
2021-07-11 오전 3:50:11,U7_B,26.6
2021-07-11 오전 3:50:11,U8_A,30.0
2021-07-11 오전 3:50:11,U8_B,28.1
2021-07-11 오전 3:50:11,U9_A,29.9
2021-07-11 오전 3:50:11,U9_B,28.1
2021-07-11 오전 3:50:11,U10_A,30.0
2021-07-11 오전 3:50:11,U10_B,27.8
2021-07-11 오전 3:50:11,U11_A,28.9
2021-07-11 오전 3:50:11,U11_B,27.9
2021-07-11 오전 3:51:56,U0_A,29.1
2021-07-11 오전 3:51:56,U0_B,28.8
2021-07-11 오전 3:51:56,U1_A,22.8
2021-07-11 오전 3:51:56,U1_B,22.8
2021-07-11 오전 3:51:56,U2_A,22.8
2021-07-11 오전 3:51:56,U2_B,22.8
2021-07-11 오전 3:51:56,U3_A,26.6
2021-07-11 오전 3:51:56,U3_B,25.8
2021-07-11 오전 3:51:56,U4_A,26.0
2021-07-11 오전 3:51:56,U4_B,25.5
2021-07-11 오전 3:51:56,U5_A,28.0
2021-07-11 오전 3:51:56,U5_B,27.5
2021-07-11 오전 3:51:56,U6_A,31.1
2021-07-11 오전 3:51:56,U6_B,28.1
2021-07-11 오전 3:51:56,U7_A,27.6
2021-07-11 오전 3:51:56,U7_B,26.6
2021-07-11 오전 3:51:56,U8_A,30.0
2021-07-11 오전 3:51:56,U8_B,28.1
2021-07-11 오전 3:51:56,U9_A,29.9
2021-07-11 오전 3:51:56,U9_B,28.0
2021-07-11 오전 3:51:56,U10_A,30.0
2021-07-11 오전 3:51:56,U10_B,27.8
2021-07-11 오전 3:51:56,U11_A,28.9
2021-07-11 오전 3:51:56,U11_B,27.9
2021-07-11 오전 3:53:29,U0_A,29.1
2021-07-11 오전 3:53:29,U0_B,28.8
2021-07-11 오전 3:53:29,U1_A,22.8
2021-07-11 오전 3:53:29,U1_B,22.8
2021-07-11 오전 3:53:29,U2_A,22.8
2021-07-11 오전 3:53:29,U2_B,22.8
2021-07-11 오전 3:53:29,U3_A,26.6
2021-07-11 오전 3:53:29,U3_B,25.8
2021-07-11 오전 3:53:29,U4_A,26.0
2021-07-11 오전 3:53:29,U4_B,25.5
2021-07-11 오전 3:53:29,U5_A,28.1
2021-07-11 오전 3:53:29,U5_B,27.5
2021-07-11 오전 3:53:29,U6_A,31.1
2021-07-11 오전 3:53:29,U6_B,28.1
2021-07-11 오전 3:53:29,U7_A,27.6
2021-07-11 오전 3:53:29,U7_B,26.6
2021-07-11 오전 3:53:29,U8_A,29.9
2021-07-11 오전 3:53:29,U8_B,28.1
2021-07-11 오전 3:53:29,U9_A,29.9
2021-07-11 오전 3:53:29,U9_B,28.0
2021-07-11 오전 3:53:29,U10_A,30.0
2021-07-11 오전 3:53:29,U10_B,27.9
2021-07-11 오전 3:53:29,U11_A,28.9
2021-07-11 오전 3:53:29,U11_B,28.0
2021-07-11 오전 3:56:03,U0_A,29.2
2021-07-11 오전 3:56:03,U0_B,28.8
2021-07-11 오전 3:56:03,U1_A,22.8
2021-07-11 오전 3:56:03,U1_B,22.8
2021-07-11 오전 3:56:03,U2_A,22.8
2021-07-11 오전 3:56:03,U2_B,22.8
2021-07-11 오전 3:56:03,U3_A,26.6
2021-07-11 오전 3:56:03,U3_B,25.8
2021-07-11 오전 3:56:03,U4_A,26.0
2021-07-11 오전 3:56:03,U4_B,25.5
2021-07-11 오전 3:56:03,U5_A,28.0
2021-07-11 오전 3:56:03,U5_B,27.5
2021-07-11 오전 3:56:03,U6_A,31.1
2021-07-11 오전 3:56:03,U6_B,28.2
2021-07-11 오전 3:56:03,U7_A,27.6
2021-07-11 오전 3:56:03,U7_B,26.6
2021-07-11 오전 3:56:03,U8_A,30.0
2021-07-11 오전 3:56:03,U8_B,28.1
2021-07-11 오전 3:56:03,U9_A,29.9
2021-07-11 오전 3:56:03,U9_B,28.0
2021-07-11 오전 3:56:03,U10_A,30.0
2021-07-11 오전 3:56:03,U10_B,27.8
2021-07-11 오전 3:56:03,U11_A,28.9
2021-07-11 오전 3:56:03,U11_B,27.9
2021-07-11 오전 3:57:56,U0_A,29.2
2021-07-11 오전 3:57:56,U0_B,28.8
2021-07-11 오전 3:57:56,U1_A,22.8
2021-07-11 오전 3:57:56,U1_B,22.8
2021-07-11 오전 3:57:56,U2_A,22.8
2021-07-11 오전 3:57:56,U2_B,22.8
2021-07-11 오전 3:57:56,U3_A,26.6
2021-07-11 오전 3:57:56,U3_B,25.8
2021-07-11 오전 3:57:56,U4_A,26.0
2021-07-11 오전 3:57:56,U4_B,25.5
2021-07-11 오전 3:57:56,U5_A,28.1
2021-07-11 오전 3:57:56,U5_B,27.5
2021-07-11 오전 3:57:56,U6_A,31.1
2021-07-11 오전 3:57:56,U6_B,28.1
2021-07-11 오전 3:57:56,U7_A,27.7
2021-07-11 오전 3:57:56,U7_B,26.6
2021-07-11 오전 3:57:56,U8_A,30.0
2021-07-11 오전 3:57:56,U8_B,28.0
2021-07-11 오전 3:57:56,U9_A,29.9
2021-07-11 오전 3:57:56,U9_B,28.1
2021-07-11 오전 3:57:56,U10_A,30.0
2021-07-11 오전 3:57:56,U10_B,27.8
2021-07-11 오전 3:57:56,U11_A,28.9
2021-07-11 오전 3:57:56,U11_B,27.9
2021-07-11 오전 4:00:15,U0_A,29.2
2021-07-11 오전 4:00:15,U0_B,28.8
2021-07-11 오전 4:00:15,U1_A,22.8
2021-07-11 오전 4:00:15,U1_B,22.8
2021-07-11 오전 4:00:15,U2_A,22.8
2021-07-11 오전 4:00:15,U2_B,22.8
2021-07-11 오전 4:00:15,U3_A,26.6
2021-07-11 오전 4:00:15,U3_B,25.8
2021-07-11 오전 4:00:15,U4_A,26.0
2021-07-11 오전 4:00:15,U4_B,25.5
2021-07-11 오전 4:00:15,U5_A,28.0
2021-07-11 오전 4:00:15,U5_B,27.5
2021-07-11 오전 4:00:15,U6_A,31.1
2021-07-11 오전 4:00:15,U6_B,28.2
2021-07-11 오전 4:00:15,U7_A,27.7
2021-07-11 오전 4:00:15,U7_B,26.6
2021-07-11 오전 4:00:15,U8_A,30.0
2021-07-11 오전 4:00:15,U8_B,28.1
2021-07-11 오전 4:00:15,U9_A,29.9
2021-07-11 오전 4:00:15,U9_B,28.1
2021-07-11 오전 4:00:15,U10_A,30.0
2021-07-11 오전 4:00:15,U10_B,27.8
2021-07-11 오전 4:00:15,U11_A,28.9
2021-07-11 오전 4:00:15,U11_B,27.9
2021-07-11 오전 4:02:19,U0_A,29.2
2021-07-11 오전 4:02:19,U0_B,28.8
2021-07-11 오전 4:02:19,U1_A,22.8
2021-07-11 오전 4:02:19,U1_B,22.8
2021-07-11 오전 4:02:19,U2_A,22.8
2021-07-11 오전 4:02:19,U2_B,22.8
2021-07-11 오전 4:02:19,U3_A,26.6
2021-07-11 오전 4:02:19,U3_B,25.8
2021-07-11 오전 4:02:19,U4_A,26.0
2021-07-11 오전 4:02:19,U4_B,25.5
2021-07-11 오전 4:02:19,U5_A,28.1
2021-07-11 오전 4:02:19,U5_B,27.5
2021-07-11 오전 4:02:19,U6_A,31.1
2021-07-11 오전 4:02:19,U6_B,28.1
2021-07-11 오전 4:02:19,U7_A,27.6
2021-07-11 오전 4:02:19,U7_B,26.6
2021-07-11 오전 4:02:19,U8_A,29.9
2021-07-11 오전 4:02:19,U8_B,28.1
2021-07-11 오전 4:02:19,U9_A,29.9
2021-07-11 오전 4:02:19,U9_B,28.0
2021-07-11 오전 4:02:19,U10_A,30.0
2021-07-11 오전 4:02:19,U10_B,27.8
2021-07-11 오전 4:02:19,U11_A,28.9
2021-07-11 오전 4:02:19,U11_B,27.9
2021-07-11 오전 4:03:47,U0_A,29.2
2021-07-11 오전 4:03:47,U0_B,28.8
2021-07-11 오전 4:03:47,U1_A,22.8
2021-07-11 오전 4:03:47,U1_B,22.8
2021-07-11 오전 4:03:47,U2_A,22.8
2021-07-11 오전 4:03:47,U2_B,22.8
2021-07-11 오전 4:03:47,U3_A,26.6
2021-07-11 오전 4:03:47,U3_B,25.8
2021-07-11 오전 4:03:47,U4_A,26.0
2021-07-11 오전 4:03:47,U4_B,25.5
2021-07-11 오전 4:03:47,U5_A,28.1
2021-07-11 오전 4:03:47,U5_B,27.5
2021-07-11 오전 4:03:47,U6_A,31.1
2021-07-11 오전 4:03:47,U6_B,28.1
2021-07-11 오전 4:03:47,U7_A,27.7
2021-07-11 오전 4:03:47,U7_B,26.6
2021-07-11 오전 4:03:47,U8_A,29.9
2021-07-11 오전 4:03:47,U8_B,28.1
2021-07-11 오전 4:03:47,U9_A,29.9
2021-07-11 오전 4:03:47,U9_B,28.0
2021-07-11 오전 4:03:47,U10_A,30.0
2021-07-11 오전 4:03:47,U10_B,27.8
2021-07-11 오전 4:03:47,U11_A,28.9
2021-07-11 오전 4:03:47,U11_B,27.9
2021-07-11 오전 4:06:40,U0_A,29.2
2021-07-11 오전 4:06:40,U0_B,28.8
2021-07-11 오전 4:06:40,U1_A,22.8
2021-07-11 오전 4:06:40,U1_B,22.8
2021-07-11 오전 4:06:40,U2_A,22.8
2021-07-11 오전 4:06:40,U2_B,22.8
2021-07-11 오전 4:06:40,U3_A,26.6
2021-07-11 오전 4:06:40,U3_B,25.8
2021-07-11 오전 4:06:40,U4_A,26.0
2021-07-11 오전 4:06:40,U4_B,25.5
2021-07-11 오전 4:06:40,U5_A,28.0
2021-07-11 오전 4:06:40,U5_B,27.5
2021-07-11 오전 4:06:40,U6_A,31.1
2021-07-11 오전 4:06:40,U6_B,28.1
2021-07-11 오전 4:06:40,U7_A,27.7
2021-07-11 오전 4:06:40,U7_B,26.6
2021-07-11 오전 4:06:40,U8_A,29.9
2021-07-11 오전 4:06:40,U8_B,28.1
2021-07-11 오전 4:06:40,U9_A,29.9
2021-07-11 오전 4:06:40,U9_B,28.1
2021-07-11 오전 4:06:40,U10_A,30.0
2021-07-11 오전 4:06:40,U10_B,27.8
2021-07-11 오전 4:06:40,U11_A,28.9
2021-07-11 오전 4:06:40,U11_B,27.9
2021-07-11 오전 4:08:30,U0_A,29.2
2021-07-11 오전 4:08:30,U0_B,28.8
2021-07-11 오전 4:08:30,U1_A,22.8
2021-07-11 오전 4:08:30,U1_B,22.8
2021-07-11 오전 4:08:30,U2_A,22.8
2021-07-11 오전 4:08:30,U2_B,22.8
2021-07-11 오전 4:08:30,U3_A,26.6
2021-07-11 오전 4:08:30,U3_B,25.8
2021-07-11 오전 4:08:30,U4_A,26.0
2021-07-11 오전 4:08:30,U4_B,25.5
2021-07-11 오전 4:08:30,U5_A,28.1
2021-07-11 오전 4:08:30,U5_B,27.4
2021-07-11 오전 4:08:30,U6_A,31.1
2021-07-11 오전 4:08:30,U6_B,28.1
2021-07-11 오전 4:08:30,U7_A,27.6
2021-07-11 오전 4:08:30,U7_B,26.6
2021-07-11 오전 4:08:30,U8_A,29.9
2021-07-11 오전 4:08:30,U8_B,28.1
2021-07-11 오전 4:08:30,U9_A,29.9
2021-07-11 오전 4:08:30,U9_B,28.1
2021-07-11 오전 4:08:30,U10_A,30.0
2021-07-11 오전 4:08:30,U10_B,27.8
2021-07-11 오전 4:08:30,U11_A,28.9
2021-07-11 오전 4:08:30,U11_B,27.9
2021-07-11 오전 4:10:57,U0_A,29.2
2021-07-11 오전 4:10:57,U0_B,28.8
2021-07-11 오전 4:10:57,U1_A,22.8
2021-07-11 오전 4:10:57,U1_B,22.8
2021-07-11 오전 4:10:57,U2_A,22.8
2021-07-11 오전 4:10:57,U2_B,22.8
2021-07-11 오전 4:10:57,U3_A,26.6
2021-07-11 오전 4:10:57,U3_B,25.8
2021-07-11 오전 4:10:57,U4_A,26.0
2021-07-11 오전 4:10:57,U4_B,25.5
2021-07-11 오전 4:10:57,U5_A,28.1
2021-07-11 오전 4:10:57,U5_B,27.4
2021-07-11 오전 4:10:57,U6_A,31.1
2021-07-11 오전 4:10:57,U6_B,28.1
2021-07-11 오전 4:10:57,U7_A,27.7
2021-07-11 오전 4:10:57,U7_B,26.6
2021-07-11 오전 4:10:57,U8_A,29.9
2021-07-11 오전 4:10:57,U8_B,28.1
2021-07-11 오전 4:10:57,U9_A,29.9
2021-07-11 오전 4:10:57,U9_B,28.1
2021-07-11 오전 4:10:57,U10_A,30.0
2021-07-11 오전 4:10:57,U10_B,27.8
2021-07-11 오전 4:10:57,U11_A,28.9
2021-07-11 오전 4:10:57,U11_B,27.9
2021-07-11 오전 4:12:51,U0_A,29.2
2021-07-11 오전 4:12:51,U0_B,28.8
2021-07-11 오전 4:12:51,U1_A,22.8
2021-07-11 오전 4:12:51,U1_B,22.8
2021-07-11 오전 4:12:51,U2_A,22.8
2021-07-11 오전 4:12:51,U2_B,22.8
2021-07-11 오전 4:12:51,U3_A,26.6
2021-07-11 오전 4:12:51,U3_B,25.8
2021-07-11 오전 4:12:51,U4_A,26.0
2021-07-11 오전 4:12:51,U4_B,25.5
2021-07-11 오전 4:12:51,U5_A,28.1
2021-07-11 오전 4:12:51,U5_B,27.4
2021-07-11 오전 4:12:51,U6_A,31.1
2021-07-11 오전 4:12:51,U6_B,28.2
2021-07-11 오전 4:12:51,U7_A,27.6
2021-07-11 오전 4:12:51,U7_B,26.6
